step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1108,80449280,70912,0.010091555823206567,0.875,0.875,,,,,,,,,
1109,80516416,70976,0.009137261827127142,0.921875,0.921875,,,,,,,,,
1110,80574848,71040,0.010644716118212355,0.890625,0.890625,,,,,,,,,
1111,80636864,71104,0.009260026201163566,0.9375,0.9375,,,,,,,,,
1112,80718848,71168,0.00743339654331755,0.859375,0.859375,,,,,,,,,
1113,80788544,71232,0.007830929300868221,0.875,0.875,0.005769617991470375,0.96875,0.96875,,,,,,
1114,80873600,71296,0.007936933861267979,0.828125,0.828125,,,,,,,,,
1115,80956096,71360,0.007812871436390973,0.8125,0.8125,,,,,,,,,
1116,81040128,71424,0.006712686374708264,0.921875,0.921875,,,,,,,,,
1117,81099072,71488,0.009378085344551949,0.84375,0.84375,,,,,,,,,
1118,81161088,71552,0.009541780775134312,0.875,0.875,,,,,,,,,
1119,81240512,71616,0.007873387284374702,0.8125,0.8125,,,,,,,,,
1120,81297920,71680,0.009063193131638145,0.84375,0.84375,,,,,,,,,
1121,81365056,71744,0.008686694821367203,0.828125,0.828125,0.009729518150225972,0.875,0.875,,,,,,
1122,81436800,71808,0.008367790863402093,0.84375,0.84375,,,,,,,,,
1123,81504960,71872,0.007653684822043305,0.90625,0.90625,,,,,,,,,
1124,81575680,71936,0.008841975014980494,0.875,0.875,,,,,,,,,
1125,81619776,72000,0.010680612556903467,0.84375,0.84375,,,,,,,,,
1126,81670016,72064,0.01126046513345612,0.890625,0.890625,,,,,,,,,
1127,81736640,72128,0.009674235167915242,0.8125,0.8125,,,,,,,,,
1128,81824256,72192,0.006526854361704568,0.859375,0.859375,,,,,,,,,
1129,81886784,72256,0.008397888789932677,0.890625,0.890625,0.00791324457952906,0.984375,0.984375,,,,,,
1130,81960576,72320,0.00862955597504996,0.796875,0.796875,,,,,,,,,
1131,82014912,72384,0.00982326569176501,0.921875,0.921875,,,,,,,,,
1132,82077440,72448,0.01008650779899644,0.78125,0.78125,,,,,,,,,
1133,82148160,72512,0.00826250611171854,0.890625,0.890625,,,,,,,,,
1134,82219392,72576,0.008296363539768595,0.84375,0.84375,,,,,,,,,
1135,82306496,72640,0.006757640488123586,0.90625,0.90625,,,,,,,,,
1136,82369024,72704,0.009426993136744893,0.859375,0.859375,,,,,,,,,
1137,82457664,72768,0.007419824324850984,0.875,0.875,0.0078098051230491745,0.984375,0.984375,,,,,,
1138,82543744,72832,0.007391837525805388,0.859375,0.859375,,,,,,,,,
1139,82618560,72896,0.00817845184879759,0.890625,0.890625,,,,,,,,,
1140,82674944,72960,0.01067200393365589,0.8125,0.8125,,,,,,,,,
1141,82751808,73024,0.007986871130719166,0.8125,0.8125,,,,,,,,,
1142,82819456,73088,0.00876776611761628,0.84375,0.84375,,,,,,,,,
1143,82901952,73152,0.007946614218515629,0.859375,0.859375,,,,,,,,,
1144,82947584,73216,0.011814104969015766,0.84375,0.84375,,,,,,,,,
1145,83025984,73280,0.008338745078018087,0.859375,0.859375,0.008723854989897362,0.953125,0.953125,,,,,,
1146,83103360,73344,0.007682344704758877,0.78125,0.78125,,,,,,,,,
1147,83177152,73408,0.00841744796513532,0.890625,0.890625,,,,,,,,,
1148,83260160,73472,0.0068067263040547145,0.9375,0.9375,,,,,,,,,
1149,83359040,73536,0.00583173147973421,0.796875,0.796875,,,,,,,,,
1150,83440512,73600,0.007053614004577639,0.921875,0.921875,,,,,,,,,
1151,83504064,73664,0.010496234334211164,0.9375,0.9375,,,,,,,,,
1152,83589120,73728,0.0074498070071278046,0.828125,0.828125,,,,,,,,,
1153,83666496,73792,0.00807801451386258,0.84375,0.84375,0.006508587634376644,1.0,1.0,,,,,,
1154,83712128,73856,0.01172929297214683,0.859375,0.859375,,,,,,,,,
1155,83791040,73920,0.007253751315594918,0.859375,0.859375,,,,,,,,,
1156,83855104,73984,0.008617822013680524,0.765625,0.765625,,,,,,,,,
1157,83935552,74048,0.007164996259010055,0.84375,0.84375,,,,,,,,,
1158,83978624,74112,0.013071854663460922,0.890625,0.890625,,,,,,,,,
1159,84058048,74176,0.007979706165452238,0.875,0.875,,,,,,,,,
1160,84131328,74240,0.00873215547406609,0.796875,0.796875,,,,,,,,,
1161,84191296,74304,0.009515382495963507,0.875,0.875,0.006893803168607824,0.9375,0.9375,,,,,,
1162,84250240,74368,0.008396263784468665,0.859375,0.859375,,,,,,,,,
1163,84332736,74432,0.007898737540219188,0.84375,0.84375,,,,,,,,,
1164,84412160,74496,0.006657443413419903,0.890625,0.890625,,,,,,,,,
1165,84480832,74560,0.00957549581668766,0.875,0.875,,,,,,,,,
1166,84536704,74624,0.009930665547908883,0.875,0.875,,,,,,,,,
1167,84603840,74688,0.007675374763428211,0.921875,0.921875,,,,,,,,,
1168,84673536,74752,0.008506993611857158,0.890625,0.890625,,,,,,,,,
1169,84723264,74816,0.011200373499842653,0.859375,0.859375,0.009120950308863274,0.953125,0.953125,,,,,,
1170,84785280,74880,0.009176903411628873,0.890625,0.890625,,,,,,,,,
1171,84856512,74944,0.008857729015624054,0.765625,0.765625,,,,,,,,,
1172,84911360,75008,0.009191336069664564,0.84375,0.84375,,,,,,,,,
1173,84995904,75072,0.006665220108610564,0.859375,0.859375,,,,,,,,,
1174,85050240,75136,0.011528581538162715,0.828125,0.828125,,,,,,,,,
1175,85141440,75200,0.006869341853017383,0.890625,0.890625,,,,,,,,,
1176,85198336,75264,0.009451906071029829,0.8125,0.8125,,,,,,,,,
1177,85269568,75328,0.008720093762123427,0.8125,0.8125,0.009023749983561568,0.953125,0.953125,,,,,,
1178,85360768,75392,0.00706790253281905,0.84375,0.84375,,,,,,,,,
1179,85426880,75456,0.009661987579078183,0.921875,0.921875,,,,,,,,,
1180,85494016,75520,0.009185074125574254,0.828125,0.828125,,,,,,,,,
1181,85577536,75584,0.006718406852904154,0.84375,0.84375,,,,,,,,,
1182,85617024,75648,0.013627489607863492,0.859375,0.859375,,,,,,,,,
1183,85700032,75712,0.008391716340025822,0.828125,0.828125,,,,,,,,,
1184,85763584,75776,0.00960884561729818,0.90625,0.90625,,,,,,,,,
1185,85828160,75840,0.008791528772194253,0.8125,0.8125,0.006435812006065834,0.953125,0.953125,,,,,,
1186,85893760,75904,0.009462442152451296,0.921875,0.921875,,,,,,,,,
1187,85962944,75968,0.008948338873957603,0.859375,0.859375,,,,,,,,,
1188,86046464,76032,0.0074254302799523,0.796875,0.796875,,,,,,,,,
1189,86130496,76096,0.00748331144302437,0.859375,0.859375,,,,,,,,,
1190,86180736,76160,0.010439958682215502,0.875,0.875,,,,,,,,,
1191,86247872,76224,0.010836154968456158,0.734375,0.734375,,,,,,,,,
1192,86315008,76288,0.009066148707516895,0.890625,0.890625,,,,,,,,,
1193,86360128,76352,0.011336432368313864,0.796875,0.796875,0.008496283955821976,0.9375,0.9375,,,,,,
1194,86418560,76416,0.010664476965759381,0.75,0.75,,,,,,,,,
1195,86474944,76480,0.00977184996771697,0.8125,0.8125,,,,,,,,,
1196,86546688,76544,0.008544396495194844,0.859375,0.859375,,,,,,,,,
1197,86613312,76608,0.00895202355906514,0.828125,0.828125,,,,,,,,,
1198,86677888,76672,0.008295010336119976,0.828125,0.828125,,,,,,,,,
1199,86756800,76736,0.008011867269871124,0.90625,0.90625,,,,,,,,,
1200,86813696,76800,0.011151294781103303,0.875,0.875,,,,,,,,,
1201,86879808,76864,0.009034482539746586,0.859375,0.859375,0.008246698149926467,0.984375,0.984375,,,,,,
1202,86968448,76928,0.006851112250387606,0.8125,0.8125,,,,,,,,,
1203,87043776,76992,0.006969221117506589,0.90625,0.90625,,,,,,,,,
1204,87106304,77056,0.010550162551177111,0.9375,0.9375,,,,,,,,,
1205,87164736,77120,0.009983148947957989,0.828125,0.828125,,,,,,,,,
1206,87249280,77184,0.007100851519568323,0.84375,0.84375,,,,,,,,,
1207,87312832,77248,0.008644747219881399,0.90625,0.90625,,,,,,,,,
1208,87410688,77312,0.00697680690741976,0.8125,0.8125,,,,,,,,,
1209,87474240,77376,0.009661881034696047,0.875,0.875,0.008550531369285094,1.0,1.0,,,,,,
1210,87561344,77440,0.007536397860453492,0.875,0.875,,,,,,,,,
1211,87639744,77504,0.007739114829605915,0.859375,0.859375,,,,,,,,,
1212,87708928,77568,0.00989285943558664,0.859375,0.859375,,,,,,,,,
1213,87767872,77632,0.008552590683350875,0.84375,0.84375,,,,,,,,,
1214,87836544,77696,0.008743791759230886,0.875,0.875,,,,,,,,,
1215,87892416,77760,0.009336624922726175,0.890625,0.890625,,,,,,,,,
1216,87947776,77824,0.01058787744765201,0.90625,0.90625,,,,,,,,,
1217,88030272,77888,0.007362652075266044,0.90625,0.90625,0.008482546262311779,0.984375,0.984375,,,,,,
1218,88118400,77952,0.006968311130786363,0.90625,0.90625,,,,,,,,,
1219,88201408,78016,0.00858843620242501,0.890625,0.890625,,,,,,,,,
1220,88279808,78080,0.006351453918738608,0.8125,0.8125,,,,,,,,,
1221,88367936,78144,0.0060122312782970875,0.796875,0.796875,,,,,,,,,
1222,88444800,78208,0.007220665454684438,0.890625,0.890625,,,,,,,,,
1223,88532416,78272,0.006343503454797349,0.890625,0.890625,,,,,,,,,
1224,88606720,78336,0.009117233589528165,0.890625,0.890625,,,,,,,,,
1225,88684096,78400,0.008337712786453793,0.765625,0.765625,0.005482664498339702,0.96875,0.96875,,,,,,
1226,88770176,78464,0.007459325735474286,0.828125,0.828125,,,,,,,,,
1227,88820416,78528,0.01123706378666052,0.859375,0.859375,,,,,,,,,
1228,88895744,78592,0.008520325092362798,0.828125,0.828125,,,,,,,,,
1229,88960832,78656,0.00911712774972461,0.875,0.875,,,,,,,,,
1230,89015680,78720,0.0100075118323719,0.875,0.875,,,,,,,,,
1231,89072064,78784,0.010640255383040177,0.84375,0.84375,,,,,,,,,
1232,89143808,78848,0.00959876689829313,0.875,0.875,,,,,,,,,
1233,89195072,78912,0.011596710093939198,0.9375,0.9375,0.012069158517901723,0.9375,0.9375,,,,,,
1234,89253504,78976,0.009356047855935749,0.875,0.875,,,,,,,,,
1235,89322688,79040,0.009084436397686541,0.765625,0.765625,,,,,,,,,
1236,89393920,79104,0.008086095786620078,0.90625,0.90625,,,,,,,,,
1237,89469760,79168,0.008673245558999716,0.78125,0.78125,,,,,,,,,
1238,89545600,79232,0.009135995379469243,0.8125,0.8125,,,,,,,,,
1239,89607616,79296,0.009210454102433941,0.890625,0.890625,,,,,,,,,
1240,89688576,79360,0.007616881164574229,0.828125,0.828125,,,,,,,,,
1241,89770560,79424,0.00906102311790369,0.828125,0.828125,0.008699970650502155,0.984375,0.984375,,,,,,
1242,89862272,79488,0.006468302534728393,0.9375,0.9375,,,,,,,,,
1243,89953984,79552,0.006911085749600903,0.84375,0.84375,,,,,,,,,
1244,90027776,79616,0.00839398067852106,0.90625,0.90625,,,,,,,,,
1245,90118464,79680,0.006346745345180179,0.890625,0.890625,,,,,,,,,
1246,90198912,79744,0.008198562729949099,0.84375,0.84375,,,,,,,,,
1247,90256320,79808,0.009391591396626967,0.890625,0.890625,,,,,,,,,
1248,90351104,79872,0.006609253290414611,0.875,0.875,,,,,,,,,
1249,90421312,79936,0.008497619617682563,0.84375,0.84375,0.006492175399303807,0.953125,0.953125,,,,,,
1250,90497152,80000,0.007729515618089597,0.875,0.875,,,,,,,,,
1251,90557120,80064,0.010734128803095539,0.90625,0.90625,,,,,,,,,
1252,90642688,80128,0.006614701253222449,0.890625,0.890625,,,,,,,,,
1253,90723136,80192,0.006375791045264775,0.8125,0.8125,,,,,,,,,
1254,90792320,80256,0.009778819004294038,0.875,0.875,,,,,,,,,
1255,90874816,80320,0.006380966028764333,0.828125,0.828125,,,,,,,,,
1256,90954240,80384,0.008273640313224261,0.84375,0.84375,,,,,,,,,
1257,91039296,80448,0.0067750028765695795,0.78125,0.78125,0.0103654834525267,0.953125,0.953125,,,,,,
1258,91113600,80512,0.007931889906207431,0.8125,0.8125,,,,,,,,,
1259,91179200,80576,0.009483215667297854,0.859375,0.859375,,,,,,,,,
1260,91233536,80640,0.010319363947905013,0.8125,0.8125,,,,,,,,,
1261,91297088,80704,0.01042727288071225,0.859375,0.859375,,,,,,,,,
1262,91348352,80768,0.011503134257815089,0.828125,0.828125,,,,,,,,,
1263,91426752,80832,0.008254950155130695,0.78125,0.78125,,,,,,,,,
1264,91505664,80896,0.007223251507750174,0.875,0.875,,,,,,,,,
1265,91593792,80960,0.00686485128952662,0.84375,0.84375,0.008295651340034875,0.984375,0.984375,,,,,,
1266,91644032,81024,0.009997319857413324,0.859375,0.859375,,,,,,,,,
1267,91708096,81088,0.00810334335829522,0.859375,0.859375,,,,,,,,,
1268,91806976,81152,0.006177482231338671,0.90625,0.90625,,,,,,,,,
1269,91883328,81216,0.008624539989628805,0.890625,0.890625,,,,,,,,,
1270,91958656,81280,0.007314232219469898,0.828125,0.828125,,,,,,,,,
1271,92024256,81344,0.009518460564798562,0.890625,0.890625,,,,,,,,,
1272,92099584,81408,0.008094557598516447,0.828125,0.828125,,,,,,,,,
1273,92170304,81472,0.008596987898658748,0.828125,0.828125,0.00971712413441512,0.96875,0.96875,,,,,,
1274,92255360,81536,0.007409211728149007,0.796875,0.796875,,,,,,,,,
1275,92329664,81600,0.00761299460562822,0.890625,0.890625,,,,,,,,,
1276,92404480,81664,0.007451317583477801,0.875,0.875,,,,,,,,,
1277,92490048,81728,0.00678880859902696,0.859375,0.859375,,,,,,,,,
1278,92568448,81792,0.00759950084546907,0.859375,0.859375,,,,,,,,,
1279,92637632,81856,0.00861122242486905,0.875,0.875,,,,,,,,,
1280,92688384,81920,0.010226361884167265,0.875,0.875,,,,,,,,,
1281,92769344,81984,0.008521000849568281,0.9375,0.9375,0.009073584673678617,0.96875,0.96875,,,,,,
1282,92851840,82048,0.007710279863585258,0.875,0.875,,,,,,,,,
1283,92922560,82112,0.009640370399872136,0.828125,0.828125,,,,,,,,,
1284,93005056,82176,0.008127101742531,0.84375,0.84375,,,,,,,,,
1285,93082944,82240,0.0073210864193874094,0.859375,0.859375,,,,,,,,,
1286,93172096,82304,0.007570632218014323,0.84375,0.84375,,,,,,,,,
1287,93259712,82368,0.0057780204081416325,0.84375,0.84375,,,,,,,,,
1288,93349888,82432,0.00737421483706395,0.875,0.875,,,,,,,,,
1289,93427776,82496,0.008302742749475468,0.828125,0.828125,0.00815554593397109,0.9375,0.9375,,,,,,
1290,93507712,82560,0.007493008804597977,0.890625,0.890625,,,,,,,,,
1291,93569216,82624,0.0096212502685761,0.84375,0.84375,,,,,,,,,
1292,93653760,82688,0.007626433427624588,0.890625,0.890625,,,,,,,,,
1293,93721408,82752,0.008920786296319826,0.84375,0.84375,,,,,,,,,
1294,93795712,82816,0.009508873869728122,0.875,0.875,,,,,,,,,
1295,93872064,82880,0.00902508611120935,0.796875,0.796875,,,,,,,,,
1296,93956096,82944,0.00687076468116839,0.828125,0.828125,,,,,,,,,
1297,94025280,83008,0.008529996008176985,0.875,0.875,0.010264201771026887,0.96875,0.96875,,,,,,
1298,94104192,83072,0.008056882346781579,0.859375,0.859375,,,,,,,,,
1299,94163648,83136,0.00897611682192991,0.84375,0.84375,,,,,,,,,
1300,94228736,83200,0.007764825946335262,0.875,0.875,,,,,,,,,
1301,94306112,83264,0.00745383378511579,0.875,0.875,,,,,,,,,
1302,94366592,83328,0.009465630468596359,0.875,0.875,,,,,,,,,
1303,94449088,83392,0.007758013805771304,0.84375,0.84375,,,,,,,,,
1304,94494208,83456,0.011212011821749643,0.859375,0.859375,,,,,,,,,
1305,94553152,83520,0.009770372320652634,0.890625,0.890625,0.010339894169784118,0.984375,0.984375,,,,,,
1306,94632576,83584,0.00861519525381363,0.890625,0.890625,,,,,,,,,
1307,94715584,83648,0.007524025929255804,0.828125,0.828125,,,,,,,,,
1308,94803200,83712,0.00751711617960263,0.859375,0.859375,,,,,,,,,
1309,94875456,83776,0.008420109303071865,0.828125,0.828125,,,,,,,,,
1310,94960000,83840,0.007944583060436008,0.921875,0.921875,,,,,,,,,
1311,95043520,83904,0.006904166322069214,0.796875,0.796875,,,,,,,,,
1312,95124480,83968,0.007031256841714123,0.953125,0.953125,,,,,,,,,
1313,95184448,84032,0.009770574332282744,0.890625,0.890625,0.008668397186130154,0.984375,0.984375,,,,,,
1314,95240832,84096,0.009474237655206875,0.828125,0.828125,,,,,,,,,
1315,95297728,84160,0.008190625557397423,0.828125,0.828125,,,,,,,,,
1316,95379712,84224,0.007250208243364642,0.859375,0.859375,,,,,,,,,
1317,95467328,84288,0.007232823814305072,0.9375,0.9375,,,,,,,,,
1318,95526784,84352,0.010069247370687297,0.90625,0.90625,,,,,,,,,
1319,95601600,84416,0.008078698792019027,0.875,0.875,,,,,,,,,
1320,95685632,84480,0.007481550209618288,0.875,0.875,,,,,,,,,
1321,95741504,84544,0.00938154417079925,0.796875,0.796875,0.011754993789932604,0.96875,0.96875,,,,,,
1322,95806592,84608,0.008747676088542116,0.875,0.875,,,,,,,,,
1323,95890624,84672,0.007517993654429571,0.859375,0.859375,,,,,,,,,
1324,95964416,84736,0.009573871159417748,0.875,0.875,,,,,,,,,
1325,96038208,84800,0.008449354293861672,0.78125,0.78125,,,,,,,,,
1326,96103808,84864,0.008138821673149332,0.796875,0.796875,,,,,,,,,
1327,96163264,84928,0.009308074486168362,0.890625,0.890625,,,,,,,,,
1328,96226304,84992,0.00923652720701261,0.875,0.875,,,,,,,,,
1329,96318528,85056,0.005784493700617863,0.890625,0.890625,0.0049565926200185705,0.953125,0.953125,,,,,,
1330,96394880,85120,0.007995813024494439,0.875,0.875,,,,,,,,,
1331,96454336,85184,0.00980902848138234,0.796875,0.796875,,,,,,,,,
1332,96512768,85248,0.009206595755472674,0.828125,0.828125,,,,,,,,,
1333,96597824,85312,0.0071715360870158685,0.875,0.875,,,,,,,,,
1334,96671616,85376,0.008624381635180364,0.828125,0.828125,,,,,,,,,
1335,96748480,85440,0.00975671779957143,0.84375,0.84375,,,,,,,,,
1336,96834560,85504,0.006260531872660062,0.8125,0.8125,,,,,,,,,
1337,96913472,85568,0.00914679530101843,0.8125,0.8125,0.009344293603991026,0.984375,0.984375,,,,,,
1338,96975488,85632,0.010248401793066231,0.859375,0.859375,,,,,,,,,
1339,97059008,85696,0.007903137808471895,0.78125,0.78125,,,,,,,,,
1340,97125120,85760,0.008455591794898713,0.765625,0.765625,,,,,,,,,
1341,97163072,85824,0.011865643092350926,0.953125,0.953125,,,,,,,,,
1342,97230208,85888,0.008251367781199254,0.875,0.875,,,,,,,,,
1343,97304000,85952,0.008011108957713307,0.828125,0.828125,,,,,,,,,
1344,97361920,86016,0.010029032844014525,0.828125,0.828125,,,,,,,,,
1345,97420864,86080,0.009647343378030753,0.84375,0.84375,0.0085816474887836,1.0,1.0,,,,,,
1346,97500288,86144,0.007433409482890209,0.890625,0.890625,,,,,,,,,
1347,97551552,86208,0.010925934353644383,0.875,0.875,,,,,,,,,
1348,97639168,86272,0.006535380017412003,0.90625,0.90625,,,,,,,,,
1349,97699648,86336,0.00924836312613701,0.859375,0.859375,,,,,,,,,
1350,97758080,86400,0.010091391370315755,0.90625,0.90625,,,,,,,,,
1351,97829312,86464,0.008944193401281492,0.90625,0.90625,,,,,,,,,
1352,97901056,86528,0.007918756876933709,0.890625,0.890625,,,,,,,,,
1353,97973824,86592,0.00885789118867604,0.84375,0.84375,0.007435712250221505,0.984375,0.984375,,,,,,
1354,98036352,86656,0.008432009089777388,0.8125,0.8125,,,,,,,,,
1355,98110656,86720,0.008688925050272746,0.859375,0.859375,,,,,,,,,
1356,98191104,86784,0.008513197156515686,0.828125,0.828125,,,,,,,,,
1357,98264896,86848,0.009081032233252788,0.890625,0.890625,,,,,,,,,
1358,98319232,86912,0.01082191946043164,0.84375,0.84375,,,,,,,,,
1359,98376640,86976,0.01069750796741836,0.921875,0.921875,,,,,,,,,
1360,98458624,87040,0.008128291392616446,0.828125,0.828125,,,,,,,,,
1361,98537536,87104,0.008077612644640016,0.875,0.875,0.0070229227562114286,0.921875,0.921875,,,,,,
1362,98609280,87168,0.008130773561263882,0.859375,0.859375,,,,,,,,,
1363,98676416,87232,0.009170996536478017,0.859375,0.859375,,,,,,,,,
1364,98751232,87296,0.009055565494988994,0.90625,0.90625,,,,,,,,,
1365,98830144,87360,0.007481746235694298,0.90625,0.90625,,,,,,,,,
1366,98900352,87424,0.008055600925458642,0.875,0.875,,,,,,,,,
1367,98984384,87488,0.007298053229039689,0.875,0.875,,,,,,,,,
1368,99028480,87552,0.01265930010384301,0.890625,0.890625,,,,,,,,,
1369,99090496,87616,0.009959629762248115,0.75,0.75,0.006713296669288698,0.96875,0.96875,,,,,,
1370,99148416,87680,0.008725584341070024,0.90625,0.90625,,,,,,,,,
1371,99230400,87744,0.007197279234124707,0.78125,0.78125,,,,,,,,,
1372,99291904,87808,0.008398854804901417,0.75,0.75,,,,,,,,,
1373,99371840,87872,0.006998455416015152,0.828125,0.828125,,,,,,,,,
1374,99430272,87936,0.010620149246913471,0.890625,0.890625,,,,,,,,,
1375,99500480,88000,0.008726964632762343,0.796875,0.796875,,,,,,,,,
1376,99576832,88064,0.00671044673398444,0.890625,0.890625,,,,,,,,,
1377,99654720,88128,0.007167473148608132,0.875,0.875,0.008219986484226163,0.953125,0.953125,,,,,,
1378,99705984,88192,0.009678831307372878,0.84375,0.84375,,,,,,,,,
1379,99757760,88256,0.012115874927979994,0.890625,0.890625,,,,,,,,,
1380,99820288,88320,0.008417570372069439,0.84375,0.84375,,,,,,,,,
1381,99883840,88384,0.009479745030458953,0.828125,0.828125,,,,,,,,,
1382,99959168,88448,0.008821909508810755,0.890625,0.890625,,,,,,,,,
1383,100026304,88512,0.009945127274638942,0.90625,0.90625,,,,,,,,,
1384,100107264,88576,0.0074242556941736555,0.890625,0.890625,,,,,,,,,
1385,100163136,88640,0.010766073570030612,0.671875,0.671875,0.0059245067866414945,0.984375,0.984375,,,,,,
1386,100245120,88704,0.006651568333822344,0.859375,0.859375,,,,,,,,,
1387,100320960,88768,0.008182654225686885,0.796875,0.796875,,,,,,,,,
1388,100395776,88832,0.008272841230444484,0.828125,0.828125,,,,,,,,,
1389,100454720,88896,0.008829129765172014,0.828125,0.828125,,,,,,,,,
1390,100534144,88960,0.006661200436118088,0.90625,0.90625,,,,,,,,,
1391,100621248,89024,0.006404327685689462,0.828125,0.828125,,,,,,,,,
1392,100699648,89088,0.008258392235949938,0.828125,0.828125,,,,,,,,,
1393,100773440,89152,0.00840384106711523,0.90625,0.90625,0.008515639872635625,0.953125,0.953125,,,,,,
1394,100841600,89216,0.009638476600468928,0.828125,0.828125,,,,,,,,,
1395,100896960,89280,0.010587384492832265,0.828125,0.828125,,,,,,,,,
1396,100974848,89344,0.007961828216566791,0.875,0.875,,,,,,,,,
1397,101037888,89408,0.00940470472345307,0.796875,0.796875,,,,,,,,,
